ID,Set,Items
E,49.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
E,50.0,"[('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium')]"
E,53.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
E,62.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
E,63.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
E,65.0,"[('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy')]"
E,67.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
E,69.0,"[('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium')]"
E,71.0,"[('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy')]"
E,73.0,"[('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy')]"
E,76.0,"[('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy')]"
E,80.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
